product_id,review_id,title,content,rating,author,time,helpful_count
277944334,20171597,Cực kì hài lòng,"nói chung với tầm giá đó thì rất hời rồi. Học sinh, sinh viên thậm chí là công chức dùng quá ngon.",5,Nguyễn Bá Hùng,1758166281,0
277737595,20174536,Cực kì hài lòng,Nhan vien giao hàng k than thien. Toi de nghi khui hàng de kiem tra ben trong ben giao k dong y chung kien ma noi rang toi tư xư!,5,vo tran chi,1758861803,0
277737595,20182803,Cực kì hài lòng,"Ngon bổ rẻ, cám ơm shop, nếu có cơ hội sẽ ủng hộ lần sau",5,Vo Dai Nghia,1760791470,0
277737595,20173329,Cực kì hài lòng,"hàng chính hãng, nguyên seal.",5,Tran Quang,1758549075,0
277737595,20158981,Cực kì hài lòng,"Điện thoại sài mượt , hàng nguyên siêu , đóng gói kỷ",5,Nguyễn Vương Linh,1755238026,0
277737595,20165152,Cực kì hài lòng,,5,Anh Trị,1756677032,0
277737595,20164855,Hài lòng,,4,Nguyễn Thanh Bằng ,1756597943,0
277944334,20171597,Cực kì hài lòng,"nói chung với tầm giá đó thì rất hời rồi. Học sinh, sinh viên thậm chí là công chức dùng quá ngon.",5,Nguyễn Bá Hùng,1758166281,0
277737595,20174536,Cực kì hài lòng,Nhan vien giao hàng k than thien. Toi de nghi khui hàng de kiem tra ben trong ben giao k dong y chung kien ma noi rang toi tư xư!,5,vo tran chi,1758861803,0
277737595,20182803,Cực kì hài lòng,"Ngon bổ rẻ, cám ơm shop, nếu có cơ hội sẽ ủng hộ lần sau",5,Vo Dai Nghia,1760791470,0
277737595,20173329,Cực kì hài lòng,"hàng chính hãng, nguyên seal.",5,Tran Quang,1758549075,0
277737595,20158981,Cực kì hài lòng,"Điện thoại sài mượt , hàng nguyên siêu , đóng gói kỷ",5,Nguyễn Vương Linh,1755238026,0
277737595,20165152,Cực kì hài lòng,,5,Anh Trị,1756677032,0
277737595,20164855,Hài lòng,,4,Nguyễn Thanh Bằng ,1756597943,0
278278564,20167221,Rất không hài lòng,"Rất tệ, sản phẩm vừa mua chưa được 30 ngày đã bị hỏng khôgn sử dụng được. Tôi đề nghị hoàn trả tiền vì hàng kém chất lượng thì họ không xử lý . Tôi khuyên mọi người không nên mua hàng ở đây. Nhà bán hàng cực kỳ vô trách nhiệm!",1,Hang Le,1757216704,0
278278564,20191898,Cực kì hài lòng,"Giá này mà mua được cái máy ưng ghê luôn. Mua cho phụ huynh dùng rất hợp. Mua được cái màu vàng lung linh, mẹ mình thích lắm. Đáng tiền.",5,Thảo My,1763554400,0
278278564,20193296,Rất không hài lòng,"Màn hình chất lượng kém, đau mắt",1,Vũ Huy Hoàng,1764075897,0
278278564,20176365,Cực kì hài lòng,"Máy giống với mô tả,mỗi tội hơi lác",5,Lò Văn Lành ,1759316833,0
278278564,20196553,Cực kì hài lòng,,5,philip thao,1765279698,0
278278564,20193807,Cực kì hài lòng,,5,Phương Quốc Lâm,1764255462,0
278278564,20193087,Cực kì hài lòng,,5,Nhựt Nguyễn,1763991485,0
278278564,20190381,Cực kì hài lòng,,5,An Bình ,1763050711,0
278278564,20187152,Cực kì hài lòng,,5,Đỗ Trường Giang,1762084611,0
278278564,20177061,Cực kì hài lòng,,5,Sang Nguyen,1759484404,0
278278564,20163753,Cực kì hài lòng,,5,Nguyễn Thanh Lam,1756309871,0
278278564,20154619,Cực kì hài lòng,,5,Nguyen Ngoc,1754303852,0
272850971,19819945,Cực kì hài lòng,Hàng nhật như quảng cao. Với hơn 2tr có máy màn hình oled như này ko gi bằng,5,Bé Ngọc,1711359293,0
272850971,20081881,Cực kì hài lòng,,5,Quí Nguyễn,1739591590,0
272850971,19901011,Cực kì hài lòng,Đẹp đúng mô tả,5,Võ Đức Vũ,1718268431,0
272850971,19943152,Cực kì hài lòng,,5,Nguyễn Duy,1722582445,0
277944334,20171597,Cực kì hài lòng,"nói chung với tầm giá đó thì rất hời rồi. Học sinh, sinh viên thậm chí là công chức dùng quá ngon.",5,Nguyễn Bá Hùng,1758166281,0
277737595,20174536,Cực kì hài lòng,Nhan vien giao hàng k than thien. Toi de nghi khui hàng de kiem tra ben trong ben giao k dong y chung kien ma noi rang toi tư xư!,5,vo tran chi,1758861803,0
277737595,20182803,Cực kì hài lòng,"Ngon bổ rẻ, cám ơm shop, nếu có cơ hội sẽ ủng hộ lần sau",5,Vo Dai Nghia,1760791470,0
277737595,20173329,Cực kì hài lòng,"hàng chính hãng, nguyên seal.",5,Tran Quang,1758549075,0
277737595,20158981,Cực kì hài lòng,"Điện thoại sài mượt , hàng nguyên siêu , đóng gói kỷ",5,Nguyễn Vương Linh,1755238026,0
277737595,20165152,Cực kì hài lòng,,5,Anh Trị,1756677032,0
277737595,20164855,Hài lòng,,4,Nguyễn Thanh Bằng ,1756597943,0
278278564,20167221,Rất không hài lòng,"Rất tệ, sản phẩm vừa mua chưa được 30 ngày đã bị hỏng khôgn sử dụng được. Tôi đề nghị hoàn trả tiền vì hàng kém chất lượng thì họ không xử lý . Tôi khuyên mọi người không nên mua hàng ở đây. Nhà bán hàng cực kỳ vô trách nhiệm!",1,Hang Le,1757216704,0
278278564,20191898,Cực kì hài lòng,"Giá này mà mua được cái máy ưng ghê luôn. Mua cho phụ huynh dùng rất hợp. Mua được cái màu vàng lung linh, mẹ mình thích lắm. Đáng tiền.",5,Thảo My,1763554400,0
278278564,20193296,Rất không hài lòng,"Màn hình chất lượng kém, đau mắt",1,Vũ Huy Hoàng,1764075897,0
278278564,20176365,Cực kì hài lòng,"Máy giống với mô tả,mỗi tội hơi lác",5,Lò Văn Lành ,1759316833,0
278278564,20196553,Cực kì hài lòng,,5,philip thao,1765279698,0
278278564,20193807,Cực kì hài lòng,,5,Phương Quốc Lâm,1764255462,0
278278564,20193087,Cực kì hài lòng,,5,Nhựt Nguyễn,1763991485,0
278278564,20190381,Cực kì hài lòng,,5,An Bình ,1763050711,0
278278564,20187152,Cực kì hài lòng,,5,Đỗ Trường Giang,1762084611,0
278278564,20177061,Cực kì hài lòng,,5,Sang Nguyen,1759484404,0
278278564,20163753,Cực kì hài lòng,,5,Nguyễn Thanh Lam,1756309871,0
278278564,20154619,Cực kì hài lòng,,5,Nguyen Ngoc,1754303852,0
272850971,19819945,Cực kì hài lòng,Hàng nhật như quảng cao. Với hơn 2tr có máy màn hình oled như này ko gi bằng,5,Bé Ngọc,1711359293,0
272850971,20081881,Cực kì hài lòng,,5,Quí Nguyễn,1739591590,0
272850971,19901011,Cực kì hài lòng,Đẹp đúng mô tả,5,Võ Đức Vũ,1718268431,0
272850971,19943152,Cực kì hài lòng,,5,Nguyễn Duy,1722582445,0
277553639,20195327,Cực kì hài lòng,Gia ca phai chang dich vu chu dao giao hang nhiet tinh vui ve thoi gian giao hang nhanh hon du kien hen gap lai nhung don hang sau.,5,Nguyễn DếCùi,1764828179,0
277553639,20190581,Hài lòng,Sản phẩm trong tầm giá. Giao hàng nhanh.,4,Hoàng Quốc Khánh,1763113465,0
277553639,20189652,Cực kì hài lòng,,5,Huy Pham,1762865700,0
277553639,20181209,Cực kì hài lòng,,5,Thái minh mẫn,1760368987,0
277944334,20171597,Cực kì hài lòng,"nói chung với tầm giá đó thì rất hời rồi. Học sinh, sinh viên thậm chí là công chức dùng quá ngon.",5,Nguyễn Bá Hùng,1758166281,0
277737595,20174536,Cực kì hài lòng,Nhan vien giao hàng k than thien. Toi de nghi khui hàng de kiem tra ben trong ben giao k dong y chung kien ma noi rang toi tư xư!,5,vo tran chi,1758861803,0
277737595,20182803,Cực kì hài lòng,"Ngon bổ rẻ, cám ơm shop, nếu có cơ hội sẽ ủng hộ lần sau",5,Vo Dai Nghia,1760791470,0
277737595,20173329,Cực kì hài lòng,"hàng chính hãng, nguyên seal.",5,Tran Quang,1758549075,0
277737595,20158981,Cực kì hài lòng,"Điện thoại sài mượt , hàng nguyên siêu , đóng gói kỷ",5,Nguyễn Vương Linh,1755238026,0
277737595,20165152,Cực kì hài lòng,,5,Anh Trị,1756677032,0
277737595,20164855,Hài lòng,,4,Nguyễn Thanh Bằng ,1756597943,0
278278564,20167221,Rất không hài lòng,"Rất tệ, sản phẩm vừa mua chưa được 30 ngày đã bị hỏng khôgn sử dụng được. Tôi đề nghị hoàn trả tiền vì hàng kém chất lượng thì họ không xử lý . Tôi khuyên mọi người không nên mua hàng ở đây. Nhà bán hàng cực kỳ vô trách nhiệm!",1,Hang Le,1757216704,0
278278564,20191898,Cực kì hài lòng,"Giá này mà mua được cái máy ưng ghê luôn. Mua cho phụ huynh dùng rất hợp. Mua được cái màu vàng lung linh, mẹ mình thích lắm. Đáng tiền.",5,Thảo My,1763554400,0
278278564,20193296,Rất không hài lòng,"Màn hình chất lượng kém, đau mắt",1,Vũ Huy Hoàng,1764075897,0
278278564,20176365,Cực kì hài lòng,"Máy giống với mô tả,mỗi tội hơi lác",5,Lò Văn Lành ,1759316833,0
278278564,20196553,Cực kì hài lòng,,5,philip thao,1765279698,0
278278564,20193807,Cực kì hài lòng,,5,Phương Quốc Lâm,1764255462,0
278278564,20193087,Cực kì hài lòng,,5,Nhựt Nguyễn,1763991485,0
278278564,20190381,Cực kì hài lòng,,5,An Bình ,1763050711,0
278278564,20187152,Cực kì hài lòng,,5,Đỗ Trường Giang,1762084611,0
278278564,20177061,Cực kì hài lòng,,5,Sang Nguyen,1759484404,0
278278564,20163753,Cực kì hài lòng,,5,Nguyễn Thanh Lam,1756309871,0
278278564,20154619,Cực kì hài lòng,,5,Nguyen Ngoc,1754303852,0
272850971,19819945,Cực kì hài lòng,Hàng nhật như quảng cao. Với hơn 2tr có máy màn hình oled như này ko gi bằng,5,Bé Ngọc,1711359293,0
272850971,20081881,Cực kì hài lòng,,5,Quí Nguyễn,1739591590,0
272850971,19901011,Cực kì hài lòng,Đẹp đúng mô tả,5,Võ Đức Vũ,1718268431,0
272850971,19943152,Cực kì hài lòng,,5,Nguyễn Duy,1722582445,0
277553639,20195327,Cực kì hài lòng,Gia ca phai chang dich vu chu dao giao hang nhiet tinh vui ve thoi gian giao hang nhanh hon du kien hen gap lai nhung don hang sau.,5,Nguyễn DếCùi,1764828179,0
277553639,20190581,Hài lòng,Sản phẩm trong tầm giá. Giao hàng nhanh.,4,Hoàng Quốc Khánh,1763113465,0
277553639,20189652,Cực kì hài lòng,,5,Huy Pham,1762865700,0
277553639,20181209,Cực kì hài lòng,,5,Thái minh mẫn,1760368987,0
277944334,20171597,Cực kì hài lòng,"nói chung với tầm giá đó thì rất hời rồi. Học sinh, sinh viên thậm chí là công chức dùng quá ngon.",5,Nguyễn Bá Hùng,1758166281,0
277737595,20174536,Cực kì hài lòng,Nhan vien giao hàng k than thien. Toi de nghi khui hàng de kiem tra ben trong ben giao k dong y chung kien ma noi rang toi tư xư!,5,vo tran chi,1758861803,0
277737595,20182803,Cực kì hài lòng,"Ngon bổ rẻ, cám ơm shop, nếu có cơ hội sẽ ủng hộ lần sau",5,Vo Dai Nghia,1760791470,0
277737595,20173329,Cực kì hài lòng,"hàng chính hãng, nguyên seal.",5,Tran Quang,1758549075,0
277737595,20158981,Cực kì hài lòng,"Điện thoại sài mượt , hàng nguyên siêu , đóng gói kỷ",5,Nguyễn Vương Linh,1755238026,0
277737595,20165152,Cực kì hài lòng,,5,Anh Trị,1756677032,0
277737595,20164855,Hài lòng,,4,Nguyễn Thanh Bằng ,1756597943,0
278278564,20167221,Rất không hài lòng,"Rất tệ, sản phẩm vừa mua chưa được 30 ngày đã bị hỏng khôgn sử dụng được. Tôi đề nghị hoàn trả tiền vì hàng kém chất lượng thì họ không xử lý . Tôi khuyên mọi người không nên mua hàng ở đây. Nhà bán hàng cực kỳ vô trách nhiệm!",1,Hang Le,1757216704,0
278278564,20191898,Cực kì hài lòng,"Giá này mà mua được cái máy ưng ghê luôn. Mua cho phụ huynh dùng rất hợp. Mua được cái màu vàng lung linh, mẹ mình thích lắm. Đáng tiền.",5,Thảo My,1763554400,0
278278564,20193296,Rất không hài lòng,"Màn hình chất lượng kém, đau mắt",1,Vũ Huy Hoàng,1764075897,0
278278564,20176365,Cực kì hài lòng,"Máy giống với mô tả,mỗi tội hơi lác",5,Lò Văn Lành ,1759316833,0
278278564,20196553,Cực kì hài lòng,,5,philip thao,1765279698,0
278278564,20193807,Cực kì hài lòng,,5,Phương Quốc Lâm,1764255462,0
278278564,20193087,Cực kì hài lòng,,5,Nhựt Nguyễn,1763991485,0
278278564,20190381,Cực kì hài lòng,,5,An Bình ,1763050711,0
278278564,20187152,Cực kì hài lòng,,5,Đỗ Trường Giang,1762084611,0
278278564,20177061,Cực kì hài lòng,,5,Sang Nguyen,1759484404,0
278278564,20163753,Cực kì hài lòng,,5,Nguyễn Thanh Lam,1756309871,0
278278564,20154619,Cực kì hài lòng,,5,Nguyen Ngoc,1754303852,0
272850971,19819945,Cực kì hài lòng,Hàng nhật như quảng cao. Với hơn 2tr có máy màn hình oled như này ko gi bằng,5,Bé Ngọc,1711359293,0
272850971,20081881,Cực kì hài lòng,,5,Quí Nguyễn,1739591590,0
272850971,19901011,Cực kì hài lòng,Đẹp đúng mô tả,5,Võ Đức Vũ,1718268431,0
272850971,19943152,Cực kì hài lòng,,5,Nguyễn Duy,1722582445,0
277553639,20195327,Cực kì hài lòng,Gia ca phai chang dich vu chu dao giao hang nhiet tinh vui ve thoi gian giao hang nhanh hon du kien hen gap lai nhung don hang sau.,5,Nguyễn DếCùi,1764828179,0
277553639,20190581,Hài lòng,Sản phẩm trong tầm giá. Giao hàng nhanh.,4,Hoàng Quốc Khánh,1763113465,0
277553639,20189652,Cực kì hài lòng,,5,Huy Pham,1762865700,0
277553639,20181209,Cực kì hài lòng,,5,Thái minh mẫn,1760368987,0
274639765,19858913,Hài lòng,"Oppo A2m 5G 6GB/128GB đúng như quảng cáo, hàng kèm thêm ốp  lưng, bộ sạc nữa. 
Giá như shop ghi rõ kèm bộ sạc thì mình không phải đặt mua bộ sạc rồi.
Gửi tặng shop 4 sao, còn 1 sao đợi chất lượng ĐT khi dùng sau thời gian nữa.",4,Phạm Văn Thắng,1714533733,0
274639765,20110023,Cực kì hài lòng,,5,Híu Híu,1744514839,0
274639765,20097382,Cực kì hài lòng,,5,CamNhung Tran,1742137888,0
273373420,19843530,Hài lòng,"sản phẩm tốt, phù hợp với giá tiền. giao nhanh tuy nhiên giao sai màu.
hình ảnh chỉ mang tính chất nhận xu",4,Nguyễn Thành An,1713167027,0
273373420,19941422,Hài lòng,Pin chưa được lâu xuống tự nhiên,4,Ngô Tiến Hạnh,1722416957,0
277944334,20171597,Cực kì hài lòng,"nói chung với tầm giá đó thì rất hời rồi. Học sinh, sinh viên thậm chí là công chức dùng quá ngon.",5,Nguyễn Bá Hùng,1758166281,0
277737595,20174536,Cực kì hài lòng,Nhan vien giao hàng k than thien. Toi de nghi khui hàng de kiem tra ben trong ben giao k dong y chung kien ma noi rang toi tư xư!,5,vo tran chi,1758861803,0
277737595,20182803,Cực kì hài lòng,"Ngon bổ rẻ, cám ơm shop, nếu có cơ hội sẽ ủng hộ lần sau",5,Vo Dai Nghia,1760791470,0
277737595,20173329,Cực kì hài lòng,"hàng chính hãng, nguyên seal.",5,Tran Quang,1758549075,0
277737595,20158981,Cực kì hài lòng,"Điện thoại sài mượt , hàng nguyên siêu , đóng gói kỷ",5,Nguyễn Vương Linh,1755238026,0
277737595,20165152,Cực kì hài lòng,,5,Anh Trị,1756677032,0
277737595,20164855,Hài lòng,,4,Nguyễn Thanh Bằng ,1756597943,0
278278564,20167221,Rất không hài lòng,"Rất tệ, sản phẩm vừa mua chưa được 30 ngày đã bị hỏng khôgn sử dụng được. Tôi đề nghị hoàn trả tiền vì hàng kém chất lượng thì họ không xử lý . Tôi khuyên mọi người không nên mua hàng ở đây. Nhà bán hàng cực kỳ vô trách nhiệm!",1,Hang Le,1757216704,0
278278564,20191898,Cực kì hài lòng,"Giá này mà mua được cái máy ưng ghê luôn. Mua cho phụ huynh dùng rất hợp. Mua được cái màu vàng lung linh, mẹ mình thích lắm. Đáng tiền.",5,Thảo My,1763554400,0
278278564,20193296,Rất không hài lòng,"Màn hình chất lượng kém, đau mắt",1,Vũ Huy Hoàng,1764075897,0
278278564,20176365,Cực kì hài lòng,"Máy giống với mô tả,mỗi tội hơi lác",5,Lò Văn Lành ,1759316833,0
278278564,20196553,Cực kì hài lòng,,5,philip thao,1765279698,0
278278564,20193807,Cực kì hài lòng,,5,Phương Quốc Lâm,1764255462,0
278278564,20193087,Cực kì hài lòng,,5,Nhựt Nguyễn,1763991485,0
278278564,20190381,Cực kì hài lòng,,5,An Bình ,1763050711,0
278278564,20187152,Cực kì hài lòng,,5,Đỗ Trường Giang,1762084611,0
278278564,20177061,Cực kì hài lòng,,5,Sang Nguyen,1759484404,0
278278564,20163753,Cực kì hài lòng,,5,Nguyễn Thanh Lam,1756309871,0
278278564,20154619,Cực kì hài lòng,,5,Nguyen Ngoc,1754303852,0
272850971,19819945,Cực kì hài lòng,Hàng nhật như quảng cao. Với hơn 2tr có máy màn hình oled như này ko gi bằng,5,Bé Ngọc,1711359293,0
272850971,20081881,Cực kì hài lòng,,5,Quí Nguyễn,1739591590,0
272850971,19901011,Cực kì hài lòng,Đẹp đúng mô tả,5,Võ Đức Vũ,1718268431,0
272850971,19943152,Cực kì hài lòng,,5,Nguyễn Duy,1722582445,0
277553639,20195327,Cực kì hài lòng,Gia ca phai chang dich vu chu dao giao hang nhiet tinh vui ve thoi gian giao hang nhanh hon du kien hen gap lai nhung don hang sau.,5,Nguyễn DếCùi,1764828179,0
277553639,20190581,Hài lòng,Sản phẩm trong tầm giá. Giao hàng nhanh.,4,Hoàng Quốc Khánh,1763113465,0
277553639,20189652,Cực kì hài lòng,,5,Huy Pham,1762865700,0
277553639,20181209,Cực kì hài lòng,,5,Thái minh mẫn,1760368987,0
274639765,19858913,Hài lòng,"Oppo A2m 5G 6GB/128GB đúng như quảng cáo, hàng kèm thêm ốp  lưng, bộ sạc nữa. 
Giá như shop ghi rõ kèm bộ sạc thì mình không phải đặt mua bộ sạc rồi.
Gửi tặng shop 4 sao, còn 1 sao đợi chất lượng ĐT khi dùng sau thời gian nữa.",4,Phạm Văn Thắng,1714533733,0
274639765,20110023,Cực kì hài lòng,,5,Híu Híu,1744514839,0
274639765,20097382,Cực kì hài lòng,,5,CamNhung Tran,1742137888,0
273373420,19843530,Hài lòng,"sản phẩm tốt, phù hợp với giá tiền. giao nhanh tuy nhiên giao sai màu.
hình ảnh chỉ mang tính chất nhận xu",4,Nguyễn Thành An,1713167027,0
273373420,19941422,Hài lòng,Pin chưa được lâu xuống tự nhiên,4,Ngô Tiến Hạnh,1722416957,0
278905571,20197629,Cực kì hài lòng,,5,Ro Ba,1765609340,0
278905571,20196841,Cực kì hài lòng,,5,Thao Pham,1765377764,0
230155305,19800466,Cực kì hài lòng,"Lần thứ 2 mua hàng shop ThắngThao, shop uy tín, gửi hàng nhanh, đóng gói cẩn thận. Shop còn tặng thêm bộ sạc, gá trị chắc mấy chục ngàn, chủ yếu shop có tâm là tốt rồi 👍",5,Nam Nam,1710048462,0
230155305,19824661,Cực kì hài lòng,"Máy hoàn thiện chắc chắn
Hiệu ứng animation chấp nhận được
Lướt thấy mượt, tốc độ mở app cũng ổn
Dùng thấy OK hơn cái Oppo lần trước mua
Nhìn chung rất ổn trong tầm giá
Cảm ơn tiki ạ !",5,Công Hải,1711714026,0
230155305,19042922,Cực kì hài lòng,"Đt đẹp ,nguyên box , giá tiền phải chăng . Vận chuyển nhanh , đc tặng cả ốp rất ưng . Sau sẽ ủng hộ shop",5,Thư Viện Yến,1680438696,5
230155305,19710377,Cực kì hài lòng,"Thì ra cửa hàng Thắng Thao Mobile ở Quỳnh Châu, Quỳnh Lưu, Nghệ An. Biết vậy thì đến trực tiếp cửa hàng mà mua luôn.",5,Vương Đình Tịnh,1704356265,2
230155305,19812576,Hài lòng,Pin 4k8 hơi thọt. Chống bụi nước trên lý thuyết chứ có ai dùng dt dưới nước bao giờ 🤨. Thêm 500k mua con SS M14 ngon hơn nhiều 🤔,4,Tuấn Nguyễn,1710857971,0
230155305,19900191,Cực kì hài lòng,Mua dùm người khác sài rất OK,5,Lê Đức Thảo,1718190382,0
230155305,19693595,Cực kì hài lòng,đã mua máy lần 2 shop làm ăn có tâm shipper nhiệt tình vui vẻ sẽ ủng hộ shop lần sau mn nên mua shop này nhé cám ơn tiki,5,khanh phm,1703407912,0
230155305,19813979,Cực kì hài lòng,"Shop giao hàng rất nhanh. Điện thoại đúng mẫu mã, hình ảnh quảng cáo. Shop bán hàng rất uy tín.",5,Tùng Lương,1710940987,0
230155305,19943313,Rất không hài lòng,như đầu *** jjkkkkkkkkkkkk,1,trần văn mừng,1722591982,0
230155305,19795393,Cực kì hài lòng,"shop uy tin , sản phẩm đúng mô tả , chất lượng giá cả hợp lý, giao hang nhanh",5,Vũ Tú Ngọc,1709692861,0
230155305,19752996,Cực kì hài lòng,khá ổn trong tầm giá còn dùng bền hay không thì cũng phải do thời gian cho shop 5 *,5,quàng văn quyết,1706631427,0
230155305,19724886,Cực kì hài lòng,Sản phẩm đúng với mô tả giáo hàng nhanh,5,Nguyễn Chính,1705133967,0
230155305,19827260,Hài lòng,Phù hợp trong giá tiền,4,Hoàng Quang Huy,1711928446,0
230155305,19652484,Cực kì hài lòng,"Máy đẹp, chạy ổn, giá này đố thánh nào bằng",5,Nguyễn vũ linh,1700294736,0
230155305,20042423,Cực kì hài lòng,,5,muasach,1733285379,0
230155305,19794179,Cực kì hài lòng,"Đt sài ok, giá rẻ",5,Phương Thảo,1709613964,0
230155305,19863353,Cực kì hài lòng,Sip nhanh ân cần chu đáo nhiệt tình,5,Pi sach Thach,1714886517,0
230155305,18916743,Cực kì hài lòng,Hàng xiaomi phân phối ở nhật nên chất lượng khỏi chê..chống nước ip 68.giá cả quá tốt,5,Ngoc ngoc,1678114096,2
230155305,19966856,Cực kì hài lòng,Ổn,5,Trung Vo,1724923272,0
230155305,19695770,Cực kì hài lòng,"Giao hàng nhanh , sản phẩm màn hình đẹp trong tầm giá .",5,Nguyễn Văn Điệp,1703550013,0
277944334,20171597,Cực kì hài lòng,"nói chung với tầm giá đó thì rất hời rồi. Học sinh, sinh viên thậm chí là công chức dùng quá ngon.",5,Nguyễn Bá Hùng,1758166281,0
277737595,20174536,Cực kì hài lòng,Nhan vien giao hàng k than thien. Toi de nghi khui hàng de kiem tra ben trong ben giao k dong y chung kien ma noi rang toi tư xư!,5,vo tran chi,1758861803,0
277737595,20182803,Cực kì hài lòng,"Ngon bổ rẻ, cám ơm shop, nếu có cơ hội sẽ ủng hộ lần sau",5,Vo Dai Nghia,1760791470,0
277737595,20173329,Cực kì hài lòng,"hàng chính hãng, nguyên seal.",5,Tran Quang,1758549075,0
277737595,20158981,Cực kì hài lòng,"Điện thoại sài mượt , hàng nguyên siêu , đóng gói kỷ",5,Nguyễn Vương Linh,1755238026,0
277737595,20165152,Cực kì hài lòng,,5,Anh Trị,1756677032,0
277737595,20164855,Hài lòng,,4,Nguyễn Thanh Bằng ,1756597943,0
278278564,20167221,Rất không hài lòng,"Rất tệ, sản phẩm vừa mua chưa được 30 ngày đã bị hỏng khôgn sử dụng được. Tôi đề nghị hoàn trả tiền vì hàng kém chất lượng thì họ không xử lý . Tôi khuyên mọi người không nên mua hàng ở đây. Nhà bán hàng cực kỳ vô trách nhiệm!",1,Hang Le,1757216704,0
278278564,20191898,Cực kì hài lòng,"Giá này mà mua được cái máy ưng ghê luôn. Mua cho phụ huynh dùng rất hợp. Mua được cái màu vàng lung linh, mẹ mình thích lắm. Đáng tiền.",5,Thảo My,1763554400,0
278278564,20193296,Rất không hài lòng,"Màn hình chất lượng kém, đau mắt",1,Vũ Huy Hoàng,1764075897,0
278278564,20176365,Cực kì hài lòng,"Máy giống với mô tả,mỗi tội hơi lác",5,Lò Văn Lành ,1759316833,0
278278564,20196553,Cực kì hài lòng,,5,philip thao,1765279698,0
278278564,20193807,Cực kì hài lòng,,5,Phương Quốc Lâm,1764255462,0
278278564,20193087,Cực kì hài lòng,,5,Nhựt Nguyễn,1763991485,0
278278564,20190381,Cực kì hài lòng,,5,An Bình ,1763050711,0
278278564,20187152,Cực kì hài lòng,,5,Đỗ Trường Giang,1762084611,0
278278564,20177061,Cực kì hài lòng,,5,Sang Nguyen,1759484404,0
278278564,20163753,Cực kì hài lòng,,5,Nguyễn Thanh Lam,1756309871,0
278278564,20154619,Cực kì hài lòng,,5,Nguyen Ngoc,1754303852,0
272850971,19819945,Cực kì hài lòng,Hàng nhật như quảng cao. Với hơn 2tr có máy màn hình oled như này ko gi bằng,5,Bé Ngọc,1711359293,0
272850971,20081881,Cực kì hài lòng,,5,Quí Nguyễn,1739591590,0
272850971,19901011,Cực kì hài lòng,Đẹp đúng mô tả,5,Võ Đức Vũ,1718268431,0
272850971,19943152,Cực kì hài lòng,,5,Nguyễn Duy,1722582445,0
277553639,20195327,Cực kì hài lòng,Gia ca phai chang dich vu chu dao giao hang nhiet tinh vui ve thoi gian giao hang nhanh hon du kien hen gap lai nhung don hang sau.,5,Nguyễn DếCùi,1764828179,0
277553639,20190581,Hài lòng,Sản phẩm trong tầm giá. Giao hàng nhanh.,4,Hoàng Quốc Khánh,1763113465,0
277553639,20189652,Cực kì hài lòng,,5,Huy Pham,1762865700,0
277553639,20181209,Cực kì hài lòng,,5,Thái minh mẫn,1760368987,0
274639765,19858913,Hài lòng,"Oppo A2m 5G 6GB/128GB đúng như quảng cáo, hàng kèm thêm ốp  lưng, bộ sạc nữa. 
Giá như shop ghi rõ kèm bộ sạc thì mình không phải đặt mua bộ sạc rồi.
Gửi tặng shop 4 sao, còn 1 sao đợi chất lượng ĐT khi dùng sau thời gian nữa.",4,Phạm Văn Thắng,1714533733,0
274639765,20110023,Cực kì hài lòng,,5,Híu Híu,1744514839,0
274639765,20097382,Cực kì hài lòng,,5,CamNhung Tran,1742137888,0
273373420,19843530,Hài lòng,"sản phẩm tốt, phù hợp với giá tiền. giao nhanh tuy nhiên giao sai màu.
hình ảnh chỉ mang tính chất nhận xu",4,Nguyễn Thành An,1713167027,0
273373420,19941422,Hài lòng,Pin chưa được lâu xuống tự nhiên,4,Ngô Tiến Hạnh,1722416957,0
278905571,20197629,Cực kì hài lòng,,5,Ro Ba,1765609340,0
278905571,20196841,Cực kì hài lòng,,5,Thao Pham,1765377764,0
230155305,19800466,Cực kì hài lòng,"Lần thứ 2 mua hàng shop ThắngThao, shop uy tín, gửi hàng nhanh, đóng gói cẩn thận. Shop còn tặng thêm bộ sạc, gá trị chắc mấy chục ngàn, chủ yếu shop có tâm là tốt rồi 👍",5,Nam Nam,1710048462,0
230155305,19824661,Cực kì hài lòng,"Máy hoàn thiện chắc chắn
Hiệu ứng animation chấp nhận được
Lướt thấy mượt, tốc độ mở app cũng ổn
Dùng thấy OK hơn cái Oppo lần trước mua
Nhìn chung rất ổn trong tầm giá
Cảm ơn tiki ạ !",5,Công Hải,1711714026,0
230155305,19042922,Cực kì hài lòng,"Đt đẹp ,nguyên box , giá tiền phải chăng . Vận chuyển nhanh , đc tặng cả ốp rất ưng . Sau sẽ ủng hộ shop",5,Thư Viện Yến,1680438696,5
230155305,19710377,Cực kì hài lòng,"Thì ra cửa hàng Thắng Thao Mobile ở Quỳnh Châu, Quỳnh Lưu, Nghệ An. Biết vậy thì đến trực tiếp cửa hàng mà mua luôn.",5,Vương Đình Tịnh,1704356265,2
230155305,19812576,Hài lòng,Pin 4k8 hơi thọt. Chống bụi nước trên lý thuyết chứ có ai dùng dt dưới nước bao giờ 🤨. Thêm 500k mua con SS M14 ngon hơn nhiều 🤔,4,Tuấn Nguyễn,1710857971,0
